evaluation_id,user_id,od_id,origin_location_id,destination_location_id,planned_departure_time,adjustable_minutes,candidate_index,candidate_departure_time,offset_minutes,is_original_time,route_candidate_id,mapping_quality,mapping_search_mode,mapping_coverage_percent,mapping_connectivity_percent,mapping_length_ratio,matched_link_count,route_distance_m,route_time_sec
EVAL_000033675,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,5,18:35,-20,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000033676,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,6,18:40,-15,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033677,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,6,18:40,-15,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033678,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,6,18:40,-15,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000033679,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,7,18:45,-10,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033680,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,7,18:45,-10,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033681,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,7,18:45,-10,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000033682,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,8,18:50,-5,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033683,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,8,18:50,-5,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033684,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,8,18:50,-5,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000033685,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,9,18:55,0,True,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033686,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,9,18:55,0,True,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033687,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,9,18:55,0,True,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000033688,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,10,19:00,5,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033689,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,10,19:00,5,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033690,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,10,19:00,5,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000033691,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,11,19:05,10,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033692,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,11,19:05,10,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033693,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,11,19:05,10,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000033694,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,12,19:10,15,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033695,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,12,19:10,15,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033696,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,12,19:10,15,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000033697,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,13,19:15,20,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033698,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,13,19:15,20,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033699,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,13,19:15,20,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000033700,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,14,19:20,25,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033701,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,14,19:20,25,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033702,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,14,19:20,25,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000033703,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,15,19:25,30,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033704,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,15,19:25,30,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033705,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,15,19:25,30,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000033706,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,16,19:30,35,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033707,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,16,19:30,35,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033708,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,16,19:30,35,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000033709,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,17,19:35,40,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033710,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,17,19:35,40,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033711,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,17,19:35,40,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000033712,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,18,19:40,45,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033713,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,18,19:40,45,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000033714,user_08914,OD_000011,ORG_015,EXT_004,18:55,45,18,19:40,45,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000033715,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,0,17:30,-30,False,A,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033716,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,0,17:30,-30,False,B,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033717,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,0,17:30,-30,False,C,review,normal,89.53,100.0,0.9715,109,15248,
EVAL_000033718,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,1,17:35,-25,False,A,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033719,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,1,17:35,-25,False,B,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033720,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,1,17:35,-25,False,C,review,normal,89.53,100.0,0.9715,109,15248,
EVAL_000033721,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,2,17:40,-20,False,A,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033722,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,2,17:40,-20,False,B,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033723,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,2,17:40,-20,False,C,review,normal,89.53,100.0,0.9715,109,15248,
EVAL_000033724,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,3,17:45,-15,False,A,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033725,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,3,17:45,-15,False,B,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033726,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,3,17:45,-15,False,C,review,normal,89.53,100.0,0.9715,109,15248,
EVAL_000033727,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,4,17:50,-10,False,A,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033728,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,4,17:50,-10,False,B,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033729,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,4,17:50,-10,False,C,review,normal,89.53,100.0,0.9715,109,15248,
EVAL_000033730,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,5,17:55,-5,False,A,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033731,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,5,17:55,-5,False,B,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033732,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,5,17:55,-5,False,C,review,normal,89.53,100.0,0.9715,109,15248,
EVAL_000033733,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,6,18:00,0,True,A,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033734,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,6,18:00,0,True,B,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033735,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,6,18:00,0,True,C,review,normal,89.53,100.0,0.9715,109,15248,
EVAL_000033736,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,7,18:05,5,False,A,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033737,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,7,18:05,5,False,B,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033738,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,7,18:05,5,False,C,review,normal,89.53,100.0,0.9715,109,15248,
EVAL_000033739,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,8,18:10,10,False,A,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033740,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,8,18:10,10,False,B,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033741,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,8,18:10,10,False,C,review,normal,89.53,100.0,0.9715,109,15248,
EVAL_000033742,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,9,18:15,15,False,A,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033743,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,9,18:15,15,False,B,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033744,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,9,18:15,15,False,C,review,normal,89.53,100.0,0.9715,109,15248,
EVAL_000033745,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,10,18:20,20,False,A,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033746,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,10,18:20,20,False,B,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033747,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,10,18:20,20,False,C,review,normal,89.53,100.0,0.9715,109,15248,
EVAL_000033748,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,11,18:25,25,False,A,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033749,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,11,18:25,25,False,B,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033750,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,11,18:25,25,False,C,review,normal,89.53,100.0,0.9715,109,15248,
EVAL_000033751,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,12,18:30,30,False,A,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033752,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,12,18:30,30,False,B,good,strict,95.82,100.0,0.9665,64,17232,
EVAL_000033753,user_08929,OD_000025,ORG_005,EXT_001,18:00,30,12,18:30,30,False,C,review,normal,89.53,100.0,0.9715,109,15248,
EVAL_000033754,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,0,19:50,-15,False,A,good,strict,99.3,100.0,0.9928,74,19474,
EVAL_000033755,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,0,19:50,-15,False,B,good,strict,99.3,100.0,0.9928,74,19474,
EVAL_000033756,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,0,19:50,-15,False,C,good,strict,99.18,100.0,0.993,132,16446,
EVAL_000033757,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,1,19:55,-10,False,A,good,strict,99.3,100.0,0.9928,74,19474,
EVAL_000033758,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,1,19:55,-10,False,B,good,strict,99.3,100.0,0.9928,74,19474,
EVAL_000033759,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,1,19:55,-10,False,C,good,strict,99.18,100.0,0.993,132,16446,
EVAL_000033760,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,2,20:00,-5,False,A,good,strict,99.3,100.0,0.9928,74,19474,
EVAL_000033761,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,2,20:00,-5,False,B,good,strict,99.3,100.0,0.9928,74,19474,
EVAL_000033762,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,2,20:00,-5,False,C,good,strict,99.18,100.0,0.993,132,16446,
EVAL_000033763,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,3,20:05,0,True,A,good,strict,99.3,100.0,0.9928,74,19474,
EVAL_000033764,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,3,20:05,0,True,B,good,strict,99.3,100.0,0.9928,74,19474,
EVAL_000033765,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,3,20:05,0,True,C,good,strict,99.18,100.0,0.993,132,16446,
EVAL_000033766,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,4,20:10,5,False,A,good,strict,99.3,100.0,0.9928,74,19474,
EVAL_000033767,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,4,20:10,5,False,B,good,strict,99.3,100.0,0.9928,74,19474,
EVAL_000033768,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,4,20:10,5,False,C,good,strict,99.18,100.0,0.993,132,16446,
EVAL_000033769,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,5,20:15,10,False,A,good,strict,99.3,100.0,0.9928,74,19474,
EVAL_000033770,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,5,20:15,10,False,B,good,strict,99.3,100.0,0.9928,74,19474,
EVAL_000033771,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,5,20:15,10,False,C,good,strict,99.18,100.0,0.993,132,16446,
EVAL_000033772,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,6,20:20,15,False,A,good,strict,99.3,100.0,0.9928,74,19474,
EVAL_000033773,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,6,20:20,15,False,B,good,strict,99.3,100.0,0.9928,74,19474,
EVAL_000033774,user_08936,OD_000020,ORG_014,EXT_012,20:05,15,6,20:20,15,False,C,good,strict,99.18,100.0,0.993,132,16446,
EVAL_000033775,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,0,18:15,-30,False,A,good,wide,91.3,100.0,1.0022,88,24922,
EVAL_000033776,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,0,18:15,-30,False,B,good,strict,90.33,100.0,0.9757,79,27572,
EVAL_000033777,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,0,18:15,-30,False,C,good,strict,98.58,100.0,0.9866,150,22654,
EVAL_000033778,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,1,18:20,-25,False,A,good,wide,91.3,100.0,1.0022,88,24922,
EVAL_000033779,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,1,18:20,-25,False,B,good,strict,90.33,100.0,0.9757,79,27572,
EVAL_000033780,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,1,18:20,-25,False,C,good,strict,98.58,100.0,0.9866,150,22654,
EVAL_000033781,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,2,18:25,-20,False,A,good,wide,91.3,100.0,1.0022,88,24922,
EVAL_000033782,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,2,18:25,-20,False,B,good,strict,90.33,100.0,0.9757,79,27572,
EVAL_000033783,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,2,18:25,-20,False,C,good,strict,98.58,100.0,0.9866,150,22654,
EVAL_000033784,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,3,18:30,-15,False,A,good,wide,91.3,100.0,1.0022,88,24922,
EVAL_000033785,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,3,18:30,-15,False,B,good,strict,90.33,100.0,0.9757,79,27572,
EVAL_000033786,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,3,18:30,-15,False,C,good,strict,98.58,100.0,0.9866,150,22654,
EVAL_000033787,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,4,18:35,-10,False,A,good,wide,91.3,100.0,1.0022,88,24922,
EVAL_000033788,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,4,18:35,-10,False,B,good,strict,90.33,100.0,0.9757,79,27572,
EVAL_000033789,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,4,18:35,-10,False,C,good,strict,98.58,100.0,0.9866,150,22654,
EVAL_000033790,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,5,18:40,-5,False,A,good,wide,91.3,100.0,1.0022,88,24922,
EVAL_000033791,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,5,18:40,-5,False,B,good,strict,90.33,100.0,0.9757,79,27572,
EVAL_000033792,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,5,18:40,-5,False,C,good,strict,98.58,100.0,0.9866,150,22654,
EVAL_000033793,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,6,18:45,0,True,A,good,wide,91.3,100.0,1.0022,88,24922,
EVAL_000033794,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,6,18:45,0,True,B,good,strict,90.33,100.0,0.9757,79,27572,
EVAL_000033795,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,6,18:45,0,True,C,good,strict,98.58,100.0,0.9866,150,22654,
EVAL_000033796,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,7,18:50,5,False,A,good,wide,91.3,100.0,1.0022,88,24922,
EVAL_000033797,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,7,18:50,5,False,B,good,strict,90.33,100.0,0.9757,79,27572,
EVAL_000033798,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,7,18:50,5,False,C,good,strict,98.58,100.0,0.9866,150,22654,
EVAL_000033799,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,8,18:55,10,False,A,good,wide,91.3,100.0,1.0022,88,24922,
EVAL_000033800,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,8,18:55,10,False,B,good,strict,90.33,100.0,0.9757,79,27572,
EVAL_000033801,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,8,18:55,10,False,C,good,strict,98.58,100.0,0.9866,150,22654,
EVAL_000033802,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,9,19:00,15,False,A,good,wide,91.3,100.0,1.0022,88,24922,
EVAL_000033803,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,9,19:00,15,False,B,good,strict,90.33,100.0,0.9757,79,27572,
EVAL_000033804,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,9,19:00,15,False,C,good,strict,98.58,100.0,0.9866,150,22654,
EVAL_000033805,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,10,19:05,20,False,A,good,wide,91.3,100.0,1.0022,88,24922,
EVAL_000033806,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,10,19:05,20,False,B,good,strict,90.33,100.0,0.9757,79,27572,
EVAL_000033807,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,10,19:05,20,False,C,good,strict,98.58,100.0,0.9866,150,22654,
EVAL_000033808,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,11,19:10,25,False,A,good,wide,91.3,100.0,1.0022,88,24922,
EVAL_000033809,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,11,19:10,25,False,B,good,strict,90.33,100.0,0.9757,79,27572,
EVAL_000033810,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,11,19:10,25,False,C,good,strict,98.58,100.0,0.9866,150,22654,
EVAL_000033811,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,12,19:15,30,False,A,good,wide,91.3,100.0,1.0022,88,24922,
EVAL_000033812,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,12,19:15,30,False,B,good,strict,90.33,100.0,0.9757,79,27572,
EVAL_000033813,user_08951,OD_000038,ORG_004,EXT_013,18:45,30,12,19:15,30,False,C,good,strict,98.58,100.0,0.9866,150,22654,
EVAL_000033814,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,0,16:55,-30,False,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000033815,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,0,16:55,-30,False,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000033816,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,0,16:55,-30,False,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000033817,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,1,17:00,-25,False,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000033818,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,1,17:00,-25,False,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000033819,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,1,17:00,-25,False,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000033820,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,2,17:05,-20,False,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000033821,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,2,17:05,-20,False,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000033822,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,2,17:05,-20,False,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000033823,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,3,17:10,-15,False,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000033824,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,3,17:10,-15,False,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000033825,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,3,17:10,-15,False,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000033826,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,4,17:15,-10,False,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000033827,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,4,17:15,-10,False,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000033828,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,4,17:15,-10,False,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000033829,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,5,17:20,-5,False,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000033830,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,5,17:20,-5,False,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000033831,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,5,17:20,-5,False,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000033832,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,6,17:25,0,True,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000033833,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,6,17:25,0,True,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000033834,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,6,17:25,0,True,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000033835,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,7,17:30,5,False,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000033836,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,7,17:30,5,False,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000033837,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,7,17:30,5,False,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000033838,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,8,17:35,10,False,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000033839,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,8,17:35,10,False,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000033840,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,8,17:35,10,False,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000033841,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,9,17:40,15,False,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000033842,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,9,17:40,15,False,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000033843,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,9,17:40,15,False,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000033844,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,10,17:45,20,False,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000033845,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,10,17:45,20,False,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000033846,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,10,17:45,20,False,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000033847,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,11,17:50,25,False,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000033848,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,11,17:50,25,False,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000033849,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,11,17:50,25,False,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000033850,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,12,17:55,30,False,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000033851,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,12,17:55,30,False,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000033852,user_08955,OD_000003,ORG_007,EXT_006,17:25,30,12,17:55,30,False,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000033853,user_08956,OD_000008,ORG_008,EXT_009,18:20,15,0,18:05,-15,False,A,good,strict,98.01,100.0,0.981,127,26017,
EVAL_000033854,user_08956,OD_000008,ORG_008,EXT_009,18:20,15,0,18:05,-15,False,B,good,strict,92.36,100.0,0.99,88,33255,
EVAL_000033855,user_08956,OD_000008,ORG_008,EXT_009,18:20,15,0,18:05,-15,False,C,recovered,controlled_recovery,88.84,100.0,0.9775,187,21901,
EVAL_000033856,user_08956,OD_000008,ORG_008,EXT_009,18:20,15,1,18:10,-10,False,A,good,strict,98.01,100.0,0.981,127,26017,
EVAL_000033857,user_08956,OD_000008,ORG_008,EXT_009,18:20,15,1,18:10,-10,False,B,good,strict,92.36,100.0,0.99,88,33255,
EVAL_000033858,user_08956,OD_000008,ORG_008,EXT_009,18:20,15,1,18:10,-10,False,C,recovered,controlled_recovery,88.84,100.0,0.9775,187,21901,
