od_id,origin_location_id,origin_name,origin_resolved_name,origin_address,origin_lat,origin_lon,origin_poi_id,destination_location_id,destination_name,destination_resolved_name,destination_address,destination_lat,destination_lon,destination_poi_id,destination_region,user_count
OD_000327,ORG_011,유라코퍼레이션,유라코퍼레이션,경기 성남시 분당구 삼평동,37.40258667,127.10826385,2264999,HOME_015,산운마을14단지경남아너스빌아파트,산운마을경남아너스빌14단지아파트,경기 성남시 분당구 운중동,37.3841993,127.07415636,1577453,seongnam,16
OD_000328,ORG_012,한국파스퇴르연구소,한국파스퇴르연구소,경기 성남시 분당구 삼평동,37.40647501,127.10270869,1587122,EXT_002,잠실역,잠실역[2호선],서울 송파구 신천동,37.5140458,127.09934484,624344,seoul,16
OD_000329,ORG_012,한국파스퇴르연구소,한국파스퇴르연구소,경기 성남시 분당구 삼평동,37.40647501,127.10270869,1587122,EXT_007,사당역,사당역[2호선],서울 동작구 사당동,37.47654804,126.98160661,280185,seoul,16
OD_000330,ORG_012,한국파스퇴르연구소,한국파스퇴르연구소,경기 성남시 분당구 삼평동,37.40647501,127.10270869,1587122,HOME_004,봇들마을4단지,봇들마을4단지아파트,경기 성남시 분당구 삼평동,37.40372558,127.11687415,1577335,seongnam,16
OD_000331,ORG_012,한국파스퇴르연구소,한국파스퇴르연구소,경기 성남시 분당구 삼평동,37.40647501,127.10270869,1587122,HOME_007,판교원마을7단지,판교원마을7단지아파트,경기 성남시 분당구 판교동,37.38642159,127.09237686,4084589,seongnam,16
OD_000332,ORG_012,한국파스퇴르연구소,한국파스퇴르연구소,경기 성남시 분당구 삼평동,37.40647501,127.10270869,1587122,HOME_018,판교 알파리움1단지,판교알파리움1단지아파트,경기 성남시 분당구 백현동,37.39603188,127.10859734,5656353,seongnam,16
OD_000333,ORG_012,한국파스퇴르연구소,한국파스퇴르연구소,경기 성남시 분당구 삼평동,37.40647501,127.10270869,1587122,HOME_025,산성역 포레스티아 아파트,산성역포레스티아아파트,경기 성남시 수정구 신흥동,37.45080399,127.14689786,8466345,seongnam,16
OD_000334,ORG_013,차바이오컴플렉스,차바이오컴플렉스,경기 성남시 분당구 삼평동,37.4041421,127.11129131,2849159,HOME_010,판교백현마을8단지,백현마을8단지아파트,경기 성남시 분당구 백현동,37.38725512,127.10859759,1577388,seongnam,16
OD_000335,ORG_013,차바이오컴플렉스,차바이오컴플렉스,경기 성남시 분당구 삼평동,37.4041421,127.11129131,2849159,HOME_019,판교알파리움2단지,판교알파리움2단지아파트,경기 성남시 분당구 백현동,37.39333776,127.1094029,5391791,seongnam,16
OD_000336,ORG_014,경기창조경제혁신센터,경기창조경제혁신센터,경기 성남시 분당구 삼평동,37.40047572,127.10393097,6289967,EXT_003,수서역,수서역,서울 강남구 수서동,37.48366056,127.10606731,6820888,seoul,16
OD_000337,ORG_014,경기창조경제혁신센터,경기창조경제혁신센터,경기 성남시 분당구 삼평동,37.40047572,127.10393097,6289967,HOME_009,판교백현마을7단지,백현마을7단지휴먼시아아파트,경기 성남시 분당구 백현동,37.38956044,127.11026404,1577384,seongnam,16
OD_000338,ORG_014,경기창조경제혁신센터,경기창조경제혁신센터,경기 성남시 분당구 삼평동,37.40047572,127.10393097,6289967,HOME_011,봇들마을휴먼시아8단지,봇들마을휴먼시아8단지아파트,경기 성남시 분당구 삼평동,37.39603199,127.11490232,1577357,seongnam,16
OD_000339,ORG_014,경기창조경제혁신센터,경기창조경제혁신센터,경기 성남시 분당구 삼평동,37.40047572,127.10393097,6289967,HOME_015,산운마을14단지경남아너스빌아파트,산운마을경남아너스빌14단지아파트,경기 성남시 분당구 운중동,37.3841993,127.07415636,1577453,seongnam,16
OD_000340,ORG_014,경기창조경제혁신센터,경기창조경제혁신센터,경기 성남시 분당구 삼평동,37.40047572,127.10393097,6289967,HOME_016,산운마을6단지신동아파밀리에,산운마을6단지아파트,경기 성남시 분당구 운중동,37.39322605,127.07507269,1577434,seongnam,16
OD_000341,ORG_014,경기창조경제혁신센터,경기창조경제혁신센터,경기 성남시 분당구 삼평동,37.40047572,127.10393097,6289967,HOME_021,성남 센트럴타운,센트럴타운아파트,경기 성남시 중원구 여수동,37.41864076,127.13056693,2821057,seongnam,16
OD_000342,ORG_015,유스페이스1,유스페이스 1동,경기 성남시 분당구 삼평동,37.40011472,127.10762509,2875928,HOME_012,산운12단지 판교센트럴포레,산운마을12단지판교센트럴포레아파트,경기 성남시 분당구 운중동,37.38969861,127.07129535,1577445,seongnam,16
OD_000343,ORG_015,유스페이스1,유스페이스 1동,경기 성남시 분당구 삼평동,37.40011472,127.10762509,2875928,HOME_019,판교알파리움2단지,판교알파리움2단지아파트,경기 성남시 분당구 백현동,37.39333776,127.1094029,5391791,seongnam,16
OD_000344,ORG_015,유스페이스1,유스페이스 1동,경기 성남시 분당구 삼평동,37.40011472,127.10762509,2875928,HOME_026,신흥역 하늘채 랜더스원 3단지,신흥역하늘채랜더스원3단지아파트,경기 성남시 중원구 중앙동,37.44002753,127.15028675,8922214,seongnam,16
OD_000345,ORG_001,LIG넥스원 판교하우스,LIG 디펜스&에어로스페이스 판교하우스R&D센터,경기 성남시 분당구 삼평동,37.4045865,127.11190235,2506828,EXT_002,잠실역,잠실역[2호선],서울 송파구 신천동,37.5140458,127.09934484,624344,seoul,15
OD_000346,ORG_001,LIG넥스원 판교하우스,LIG 디펜스&에어로스페이스 판교하우스R&D센터,경기 성남시 분당구 삼평동,37.4045865,127.11190235,2506828,EXT_010,죽전역,죽전역[수인분당선],경기 용인시 수지구 죽전동,37.32548448,127.10726611,1167140,yongin,15
OD_000347,ORG_001,LIG넥스원 판교하우스,LIG 디펜스&에어로스페이스 판교하우스R&D센터,경기 성남시 분당구 삼평동,37.4045865,127.11190235,2506828,HOME_014,산운마을13단지,산운마을13단지아파트,경기 성남시 분당구 운중동,37.38694898,127.07435071,1577535,seongnam,15
OD_000348,ORG_002,넥슨코리아,넥슨코리아,경기 성남시 분당구 삼평동,37.40230883,127.10306989,2906347,HOME_003,봇들마을3단지아파트,판교봇들마을3단지아파트,경기 성남시 분당구 삼평동,37.40269792,127.1166242,1565444,seongnam,15
OD_000349,ORG_002,넥슨코리아,넥슨코리아,경기 성남시 분당구 삼평동,37.40230883,127.10306989,2906347,HOME_014,산운마을13단지,산운마을13단지아파트,경기 성남시 분당구 운중동,37.38694898,127.07435071,1577535,seongnam,15
OD_000350,ORG_002,넥슨코리아,넥슨코리아,경기 성남시 분당구 삼평동,37.40230883,127.10306989,2906347,HOME_015,산운마을14단지경남아너스빌아파트,산운마을경남아너스빌14단지아파트,경기 성남시 분당구 운중동,37.3841993,127.07415636,1577453,seongnam,15
OD_000351,ORG_002,넥슨코리아,넥슨코리아,경기 성남시 분당구 삼평동,37.40230883,127.10306989,2906347,HOME_018,판교 알파리움1단지,판교알파리움1단지아파트,경기 성남시 분당구 백현동,37.39603188,127.10859734,5656353,seongnam,15
OD_000352,ORG_002,넥슨코리아,넥슨코리아,경기 성남시 분당구 삼평동,37.40230883,127.10306989,2906347,HOME_026,신흥역 하늘채 랜더스원 3단지,신흥역하늘채랜더스원3단지아파트,경기 성남시 중원구 중앙동,37.44002753,127.15028675,8922214,seongnam,15
OD_000353,ORG_003,엔씨소프트 판교 R&D센터,엔씨판교R&D센터,경기 성남시 분당구 삼평동,37.39975366,127.10809728,2849469,EXT_005,선릉역,선릉역[2호선],서울 강남구 삼성동,37.50451822,127.04893303,280179,seoul,15
OD_000354,ORG_003,엔씨소프트 판교 R&D센터,엔씨판교R&D센터,경기 성남시 분당구 삼평동,37.39975366,127.10809728,2849469,EXT_013,미사역,미사역[5호선],경기 하남시 망월동,37.56309735,127.19289048,8467712,hanam,15
OD_000355,ORG_003,엔씨소프트 판교 R&D센터,엔씨판교R&D센터,경기 성남시 분당구 삼평동,37.39975366,127.10809728,2849469,HOME_001,성남판교백현마을2단지,백현마을2단지아파트,경기 성남시 분당구 백현동,37.39325459,127.11776325,1577354,seongnam,15
OD_000356,ORG_003,엔씨소프트 판교 R&D센터,엔씨판교R&D센터,경기 성남시 분당구 삼평동,37.39975366,127.10809728,2849469,HOME_012,산운12단지 판교센트럴포레,산운마을12단지판교센트럴포레아파트,경기 성남시 분당구 운중동,37.38969861,127.07129535,1577445,seongnam,15
OD_000357,ORG_003,엔씨소프트 판교 R&D센터,엔씨판교R&D센터,경기 성남시 분당구 삼평동,37.39975366,127.10809728,2849469,HOME_013,산운마을11단지판교포레라움아파트,산운마을11단지판교포레라움아파트,경기 성남시 분당구 운중동,37.38947646,127.07393401,4084509,seongnam,15
OD_000358,ORG_003,엔씨소프트 판교 R&D센터,엔씨판교R&D센터,경기 성남시 분당구 삼평동,37.39975366,127.10809728,2849469,HOME_015,산운마을14단지경남아너스빌아파트,산운마을경남아너스빌14단지아파트,경기 성남시 분당구 운중동,37.3841993,127.07415636,1577453,seongnam,15
OD_000359,ORG_003,엔씨소프트 판교 R&D센터,엔씨판교R&D센터,경기 성남시 분당구 삼평동,37.39975366,127.10809728,2849469,HOME_025,산성역 포레스티아 아파트,산성역포레스티아아파트,경기 성남시 수정구 신흥동,37.45080399,127.14689786,8466345,seongnam,15
OD_000360,ORG_004,안랩,안랩,경기 성남시 분당구 삼평동,37.40083691,127.11023594,981514,EXT_003,수서역,수서역,서울 강남구 수서동,37.48366056,127.10606731,6820888,seoul,15
OD_000361,ORG_004,안랩,안랩,경기 성남시 분당구 삼평동,37.40083691,127.11023594,981514,HOME_009,판교백현마을7단지,백현마을7단지휴먼시아아파트,경기 성남시 분당구 백현동,37.38956044,127.11026404,1577384,seongnam,15
OD_000362,ORG_004,안랩,안랩,경기 성남시 분당구 삼평동,37.40083691,127.11023594,981514,HOME_012,산운12단지 판교센트럴포레,산운마을12단지판교센트럴포레아파트,경기 성남시 분당구 운중동,37.38969861,127.07129535,1577445,seongnam,15
OD_000363,ORG_004,안랩,안랩,경기 성남시 분당구 삼평동,37.40083691,127.11023594,981514,HOME_013,산운마을11단지판교포레라움아파트,산운마을11단지판교포레라움아파트,경기 성남시 분당구 운중동,37.38947646,127.07393401,4084509,seongnam,15
OD_000364,ORG_005,NHN Play Museum,NHN플레이뮤지엄(성남) 전기차충전소,경기 성남시 분당구 삼평동,37.4007257,127.10412539,11294177,HOME_001,성남판교백현마을2단지,백현마을2단지아파트,경기 성남시 분당구 백현동,37.39325459,127.11776325,1577354,seongnam,15
OD_000365,ORG_005,NHN Play Museum,NHN플레이뮤지엄(성남) 전기차충전소,경기 성남시 분당구 삼평동,37.4007257,127.10412539,11294177,HOME_022,성남단대푸르지오,단대푸르지오아파트,경기 성남시 수정구 단대동,37.4512208,127.15748022,2241323,seongnam,15
OD_000366,ORG_006,네오위즈 판교타워,네오위즈판교타워,경기 성남시 분당구 삼평동,37.40047572,127.10387542,5387232,HOME_027,신흥역 하늘채 랜더스원 4단지,신흥역하늘채랜더스원4단지아파트,경기 성남시 중원구 중앙동,37.44030526,127.14978679,8922194,seongnam,15
OD_000367,ORG_007,위메이드 판교 사옥,위메이드타워,경기 성남시 분당구 삼평동,37.40133688,127.11176357,5888704,EXT_009,수원역,수원역,경기 수원시 팔달구 매산로1가,37.26435073,126.99924985,10367609,suwon,15
OD_000368,ORG_008,카카오게임즈,카카오게임즈,경기 성남시 분당구 백현동,37.39447653,127.10987504,6508888,HOME_004,봇들마을4단지,봇들마을4단지아파트,경기 성남시 분당구 삼평동,37.40372558,127.11687415,1577335,seongnam,15
OD_000369,ORG_008,카카오게임즈,카카오게임즈,경기 성남시 분당구 백현동,37.39447653,127.10987504,6508888,HOME_011,봇들마을휴먼시아8단지,봇들마을휴먼시아8단지아파트,경기 성남시 분당구 삼평동,37.39603199,127.11490232,1577357,seongnam,15
OD_000370,ORG_009,스마일게이트,스마일게이트캠퍼스,경기 성남시 분당구 삼평동,37.40258673,127.11179131,2819486,EXT_005,선릉역,선릉역[2호선],서울 강남구 삼성동,37.50451822,127.04893303,280179,seoul,15
OD_000371,ORG_009,스마일게이트,스마일게이트캠퍼스,경기 성남시 분당구 삼평동,37.40258673,127.11179131,2819486,HOME_004,봇들마을4단지,봇들마을4단지아파트,경기 성남시 분당구 삼평동,37.40372558,127.11687415,1577335,seongnam,15
OD_000372,ORG_009,스마일게이트,스마일게이트캠퍼스,경기 성남시 분당구 삼평동,37.40258673,127.11179131,2819486,HOME_019,판교알파리움2단지,판교알파리움2단지아파트,경기 성남시 분당구 백현동,37.39333776,127.1094029,5391791,seongnam,15
OD_000373,ORG_009,스마일게이트,스마일게이트캠퍼스,경기 성남시 분당구 삼평동,37.40258673,127.11179131,2819486,HOME_020,판교대방노블랜드,판교대방노블랜드아파트,경기 성남시 분당구 운중동,37.39303163,127.07529489,4097065,seongnam,15
OD_000374,ORG_010,웹젠,웹젠,경기 성남시 분당구 삼평동,37.40222547,127.10090342,6327390,EXT_011,기흥역,기흥역[용인경전철],경기 용인시 기흥구 구갈동,37.27601815,127.11693329,1933629,yongin,15
OD_000375,ORG_010,웹젠,웹젠,경기 성남시 분당구 삼평동,37.40222547,127.10090342,6327390,EXT_012,경기광주역,경기광주역[경강선],경기 광주시 역동,37.39925633,127.25308413,6552665,gwangju,15
OD_000376,ORG_010,웹젠,웹젠,경기 성남시 분당구 삼평동,37.40222547,127.10090342,6327390,HOME_002,판교푸르지오그랑블,판교푸르지오그랑블아파트,경기 성남시 분당구 백현동,37.39333789,127.11654114,1577373,seongnam,15
OD_000377,ORG_010,웹젠,웹젠,경기 성남시 분당구 삼평동,37.40222547,127.10090342,6327390,HOME_008,판교봇들마을9단지금호어울림아파트,봇들마을9단지금호어울림아파트,경기 성남시 분당구 삼평동,37.39642089,127.11790204,1577338,seongnam,15
OD_000378,ORG_010,웹젠,웹젠,경기 성남시 분당구 삼평동,37.40222547,127.10090342,6327390,HOME_010,판교백현마을8단지,백현마을8단지아파트,경기 성남시 분당구 백현동,37.38725512,127.10859759,1577388,seongnam,15
OD_000379,ORG_010,웹젠,웹젠,경기 성남시 분당구 삼평동,37.40222547,127.10090342,6327390,HOME_020,판교대방노블랜드,판교대방노블랜드아파트,경기 성남시 분당구 운중동,37.39303163,127.07529489,4097065,seongnam,15
OD_000380,ORG_011,유라코퍼레이션,유라코퍼레이션,경기 성남시 분당구 삼평동,37.40258667,127.10826385,2264999,HOME_016,산운마을6단지신동아파밀리에,산운마을6단지아파트,경기 성남시 분당구 운중동,37.39322605,127.07507269,1577434,seongnam,15
OD_000381,ORG_011,유라코퍼레이션,유라코퍼레이션,경기 성남시 분당구 삼평동,37.40258667,127.10826385,2264999,HOME_021,성남 센트럴타운,센트럴타운아파트,경기 성남시 중원구 여수동,37.41864076,127.13056693,2821057,seongnam,15
OD_000382,ORG_011,유라코퍼레이션,유라코퍼레이션,경기 성남시 분당구 삼평동,37.40258667,127.10826385,2264999,HOME_022,성남단대푸르지오,단대푸르지오아파트,경기 성남시 수정구 단대동,37.4512208,127.15748022,2241323,seongnam,15
OD_000383,ORG_011,유라코퍼레이션,유라코퍼레이션,경기 성남시 분당구 삼평동,37.40258667,127.10826385,2264999,HOME_024,성남두산,성남두산아파트,경기 성남시 수정구 신흥동,37.44436034,127.14931449,374599,seongnam,15
OD_000384,ORG_011,유라코퍼레이션,유라코퍼레이션,경기 성남시 분당구 삼평동,37.40258667,127.10826385,2264999,HOME_027,신흥역 하늘채 랜더스원 4단지,신흥역하늘채랜더스원4단지아파트,경기 성남시 중원구 중앙동,37.44030526,127.14978679,8922194,seongnam,15
OD_000385,ORG_012,한국파스퇴르연구소,한국파스퇴르연구소,경기 성남시 분당구 삼평동,37.40647501,127.10270869,1587122,HOME_001,성남판교백현마을2단지,백현마을2단지아파트,경기 성남시 분당구 백현동,37.39325459,127.11776325,1577354,seongnam,15
OD_000386,ORG_012,한국파스퇴르연구소,한국파스퇴르연구소,경기 성남시 분당구 삼평동,37.40647501,127.10270869,1587122,HOME_014,산운마을13단지,산운마을13단지아파트,경기 성남시 분당구 운중동,37.38694898,127.07435071,1577535,seongnam,15
OD_000387,ORG_012,한국파스퇴르연구소,한국파스퇴르연구소,경기 성남시 분당구 삼평동,37.40647501,127.10270869,1587122,HOME_020,판교대방노블랜드,판교대방노블랜드아파트,경기 성남시 분당구 운중동,37.39303163,127.07529489,4097065,seongnam,15
OD_000388,ORG_012,한국파스퇴르연구소,한국파스퇴르연구소,경기 성남시 분당구 삼평동,37.40647501,127.10270869,1587122,HOME_027,신흥역 하늘채 랜더스원 4단지,신흥역하늘채랜더스원4단지아파트,경기 성남시 중원구 중앙동,37.44030526,127.14978679,8922194,seongnam,15
OD_000389,ORG_013,차바이오컴플렉스,차바이오컴플렉스,경기 성남시 분당구 삼평동,37.4041421,127.11129131,2849159,EXT_013,미사역,미사역[5호선],경기 하남시 망월동,37.56309735,127.19289048,8467712,hanam,15
OD_000390,ORG_013,차바이오컴플렉스,차바이오컴플렉스,경기 성남시 분당구 삼평동,37.4041421,127.11129131,2849159,HOME_017,파크타운아파트,파크타운롯데아파트,경기 성남시 분당구 수내동,37.372507,127.11812491,225355,seongnam,15
OD_000391,ORG_013,차바이오컴플렉스,차바이오컴플렉스,경기 성남시 분당구 삼평동,37.4041421,127.11129131,2849159,HOME_023,성남동어울림아파트,성남동어울림아파트,경기 성남시 중원구 성남동,37.43038953,127.13773261,1136792,seongnam,15
OD_000392,ORG_013,차바이오컴플렉스,차바이오컴플렉스,경기 성남시 분당구 삼평동,37.4041421,127.11129131,2849159,HOME_024,성남두산,성남두산아파트,경기 성남시 수정구 신흥동,37.44436034,127.14931449,374599,seongnam,15
OD_000393,ORG_014,경기창조경제혁신센터,경기창조경제혁신센터,경기 성남시 분당구 삼평동,37.40047572,127.10393097,6289967,HOME_005,봇들마을7단지,봇들마을7단지엔파트아파트,경기 성남시 분당구 삼평동,37.39639306,127.11495786,1577351,seongnam,15
OD_000394,ORG_014,경기창조경제혁신센터,경기창조경제혁신센터,경기 성남시 분당구 삼평동,37.40047572,127.10393097,6289967,HOME_008,판교봇들마을9단지금호어울림아파트,봇들마을9단지금호어울림아파트,경기 성남시 분당구 삼평동,37.39642089,127.11790204,1577338,seongnam,15
OD_000395,ORG_014,경기창조경제혁신센터,경기창조경제혁신센터,경기 성남시 분당구 삼평동,37.40047572,127.10393097,6289967,HOME_018,판교 알파리움1단지,판교알파리움1단지아파트,경기 성남시 분당구 백현동,37.39603188,127.10859734,5656353,seongnam,15
OD_000396,ORG_014,경기창조경제혁신센터,경기창조경제혁신센터,경기 성남시 분당구 삼평동,37.40047572,127.10393097,6289967,HOME_019,판교알파리움2단지,판교알파리움2단지아파트,경기 성남시 분당구 백현동,37.39333776,127.1094029,5391791,seongnam,15
OD_000397,ORG_015,유스페이스1,유스페이스 1동,경기 성남시 분당구 삼평동,37.40011472,127.10762509,2875928,EXT_008,광교중앙역,광교중앙역[신분당선],경기 수원시 영통구 이의동,37.28845999,127.05163331,6518966,suwon,15
OD_000398,ORG_015,유스페이스1,유스페이스 1동,경기 성남시 분당구 삼평동,37.40011472,127.10762509,2875928,HOME_011,봇들마을휴먼시아8단지,봇들마을휴먼시아8단지아파트,경기 성남시 분당구 삼평동,37.39603199,127.11490232,1577357,seongnam,15
OD_000399,ORG_015,유스페이스1,유스페이스 1동,경기 성남시 분당구 삼평동,37.40011472,127.10762509,2875928,HOME_013,산운마을11단지판교포레라움아파트,산운마을11단지판교포레라움아파트,경기 성남시 분당구 운중동,37.38947646,127.07393401,4084509,seongnam,15
OD_000400,ORG_015,유스페이스1,유스페이스 1동,경기 성남시 분당구 삼평동,37.40011472,127.10762509,2875928,HOME_016,산운마을6단지신동아파밀리에,산운마을6단지아파트,경기 성남시 분당구 운중동,37.39322605,127.07507269,1577434,seongnam,15
OD_000401,ORG_015,유스페이스1,유스페이스 1동,경기 성남시 분당구 삼평동,37.40011472,127.10762509,2875928,HOME_022,성남단대푸르지오,단대푸르지오아파트,경기 성남시 수정구 단대동,37.4512208,127.15748022,2241323,seongnam,15
OD_000402,ORG_015,유스페이스1,유스페이스 1동,경기 성남시 분당구 삼평동,37.40011472,127.10762509,2875928,HOME_027,신흥역 하늘채 랜더스원 4단지,신흥역하늘채랜더스원4단지아파트,경기 성남시 중원구 중앙동,37.44030526,127.14978679,8922194,seongnam,15
OD_000403,ORG_001,LIG넥스원 판교하우스,LIG 디펜스&에어로스페이스 판교하우스R&D센터,경기 성남시 분당구 삼평동,37.4045865,127.11190235,2506828,EXT_003,수서역,수서역,서울 강남구 수서동,37.48366056,127.10606731,6820888,seoul,14
OD_000404,ORG_001,LIG넥스원 판교하우스,LIG 디펜스&에어로스페이스 판교하우스R&D센터,경기 성남시 분당구 삼평동,37.4045865,127.11190235,2506828,EXT_006,교대역,교대역[2호선],서울 서초구 서초동,37.49399104,127.01435314,280182,seoul,14
OD_000405,ORG_001,LIG넥스원 판교하우스,LIG 디펜스&에어로스페이스 판교하우스R&D센터,경기 성남시 분당구 삼평동,37.4045865,127.11190235,2506828,HOME_015,산운마을14단지경남아너스빌아파트,산운마을경남아너스빌14단지아파트,경기 성남시 분당구 운중동,37.3841993,127.07415636,1577453,seongnam,14
OD_000406,ORG_002,넥슨코리아,넥슨코리아,경기 성남시 분당구 삼평동,37.40230883,127.10306989,2906347,EXT_008,광교중앙역,광교중앙역[신분당선],경기 수원시 영통구 이의동,37.28845999,127.05163331,6518966,suwon,14
OD_000407,ORG_002,넥슨코리아,넥슨코리아,경기 성남시 분당구 삼평동,37.40230883,127.10306989,2906347,EXT_012,경기광주역,경기광주역[경강선],경기 광주시 역동,37.39925633,127.25308413,6552665,gwangju,14
OD_000408,ORG_002,넥슨코리아,넥슨코리아,경기 성남시 분당구 삼평동,37.40230883,127.10306989,2906347,HOME_017,파크타운아파트,파크타운롯데아파트,경기 성남시 분당구 수내동,37.372507,127.11812491,225355,seongnam,14
OD_000409,ORG_003,엔씨소프트 판교 R&D센터,엔씨판교R&D센터,경기 성남시 분당구 삼평동,37.39975366,127.10809728,2849469,HOME_020,판교대방노블랜드,판교대방노블랜드아파트,경기 성남시 분당구 운중동,37.39303163,127.07529489,4097065,seongnam,14
OD_000410,ORG_004,안랩,안랩,경기 성남시 분당구 삼평동,37.40083691,127.11023594,981514,HOME_010,판교백현마을8단지,백현마을8단지아파트,경기 성남시 분당구 백현동,37.38725512,127.10859759,1577388,seongnam,14
OD_000411,ORG_004,안랩,안랩,경기 성남시 분당구 삼평동,37.40083691,127.11023594,981514,HOME_021,성남 센트럴타운,센트럴타운아파트,경기 성남시 중원구 여수동,37.41864076,127.13056693,2821057,seongnam,14
OD_000412,ORG_004,안랩,안랩,경기 성남시 분당구 삼평동,37.40083691,127.11023594,981514,HOME_024,성남두산,성남두산아파트,경기 성남시 수정구 신흥동,37.44436034,127.14931449,374599,seongnam,14
OD_000413,ORG_004,안랩,안랩,경기 성남시 분당구 삼평동,37.40083691,127.11023594,981514,HOME_027,신흥역 하늘채 랜더스원 4단지,신흥역하늘채랜더스원4단지아파트,경기 성남시 중원구 중앙동,37.44030526,127.14978679,8922194,seongnam,14
OD_000414,ORG_005,NHN Play Museum,NHN플레이뮤지엄(성남) 전기차충전소,경기 성남시 분당구 삼평동,37.4007257,127.10412539,11294177,HOME_002,판교푸르지오그랑블,판교푸르지오그랑블아파트,경기 성남시 분당구 백현동,37.39333789,127.11654114,1577373,seongnam,14
OD_000415,ORG_005,NHN Play Museum,NHN플레이뮤지엄(성남) 전기차충전소,경기 성남시 분당구 삼평동,37.4007257,127.10412539,11294177,HOME_023,성남동어울림아파트,성남동어울림아파트,경기 성남시 중원구 성남동,37.43038953,127.13773261,1136792,seongnam,14
OD_000416,ORG_005,NHN Play Museum,NHN플레이뮤지엄(성남) 전기차충전소,경기 성남시 분당구 삼평동,37.4007257,127.10412539,11294177,HOME_025,산성역 포레스티아 아파트,산성역포레스티아아파트,경기 성남시 수정구 신흥동,37.45080399,127.14689786,8466345,seongnam,14
OD_000417,ORG_006,네오위즈 판교타워,네오위즈판교타워,경기 성남시 분당구 삼평동,37.40047572,127.10387542,5387232,EXT_009,수원역,수원역,경기 수원시 팔달구 매산로1가,37.26435073,126.99924985,10367609,suwon,14
OD_000418,ORG_006,네오위즈 판교타워,네오위즈판교타워,경기 성남시 분당구 삼평동,37.40047572,127.10387542,5387232,HOME_009,판교백현마을7단지,백현마을7단지휴먼시아아파트,경기 성남시 분당구 백현동,37.38956044,127.11026404,1577384,seongnam,14
OD_000419,ORG_007,위메이드 판교 사옥,위메이드타워,경기 성남시 분당구 삼평동,37.40133688,127.11176357,5888704,HOME_006,백현마을5단지(주공),백현마을5단지아파트,경기 성남시 분당구 백현동,37.39036594,127.11276379,1577381,seongnam,14
OD_000420,ORG_007,위메이드 판교 사옥,위메이드타워,경기 성남시 분당구 삼평동,37.40133688,127.11176357,5888704,HOME_018,판교 알파리움1단지,판교알파리움1단지아파트,경기 성남시 분당구 백현동,37.39603188,127.10859734,5656353,seongnam,14
OD_000421,ORG_007,위메이드 판교 사옥,위메이드타워,경기 성남시 분당구 삼평동,37.40133688,127.11176357,5888704,HOME_026,신흥역 하늘채 랜더스원 3단지,신흥역하늘채랜더스원3단지아파트,경기 성남시 중원구 중앙동,37.44002753,127.15028675,8922214,seongnam,14
OD_000422,ORG_008,카카오게임즈,카카오게임즈,경기 성남시 분당구 백현동,37.39447653,127.10987504,6508888,EXT_002,잠실역,잠실역[2호선],서울 송파구 신천동,37.5140458,127.09934484,624344,seoul,14
OD_000423,ORG_008,카카오게임즈,카카오게임즈,경기 성남시 분당구 백현동,37.39447653,127.10987504,6508888,HOME_010,판교백현마을8단지,백현마을8단지아파트,경기 성남시 분당구 백현동,37.38725512,127.10859759,1577388,seongnam,14
OD_000424,ORG_008,카카오게임즈,카카오게임즈,경기 성남시 분당구 백현동,37.39447653,127.10987504,6508888,HOME_018,판교 알파리움1단지,판교알파리움1단지아파트,경기 성남시 분당구 백현동,37.39603188,127.10859734,5656353,seongnam,14
OD_000425,ORG_009,스마일게이트,스마일게이트캠퍼스,경기 성남시 분당구 삼평동,37.40258673,127.11179131,2819486,EXT_010,죽전역,죽전역[수인분당선],경기 용인시 수지구 죽전동,37.32548448,127.10726611,1167140,yongin,14
OD_000426,ORG_009,스마일게이트,스마일게이트캠퍼스,경기 성남시 분당구 삼평동,37.40258673,127.11179131,2819486,HOME_007,판교원마을7단지,판교원마을7단지아파트,경기 성남시 분당구 판교동,37.38642159,127.09237686,4084589,seongnam,14
OD_000427,ORG_009,스마일게이트,스마일게이트캠퍼스,경기 성남시 분당구 삼평동,37.40258673,127.11179131,2819486,HOME_009,판교백현마을7단지,백현마을7단지휴먼시아아파트,경기 성남시 분당구 백현동,37.38956044,127.11026404,1577384,seongnam,14
OD_000428,ORG_009,스마일게이트,스마일게이트캠퍼스,경기 성남시 분당구 삼평동,37.40258673,127.11179131,2819486,HOME_013,산운마을11단지판교포레라움아파트,산운마을11단지판교포레라움아파트,경기 성남시 분당구 운중동,37.38947646,127.07393401,4084509,seongnam,14
OD_000429,ORG_009,스마일게이트,스마일게이트캠퍼스,경기 성남시 분당구 삼평동,37.40258673,127.11179131,2819486,HOME_014,산운마을13단지,산운마을13단지아파트,경기 성남시 분당구 운중동,37.38694898,127.07435071,1577535,seongnam,14
OD_000430,ORG_009,스마일게이트,스마일게이트캠퍼스,경기 성남시 분당구 삼평동,37.40258673,127.11179131,2819486,HOME_026,신흥역 하늘채 랜더스원 3단지,신흥역하늘채랜더스원3단지아파트,경기 성남시 중원구 중앙동,37.44002753,127.15028675,8922214,seongnam,14
